Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Sh,SoT,Dist,FK,PK,PKatt,Team,Season
2020-09-13,16:30,Premier League,Matchweek 1,Sun,Away,W,1,0,Tottenham,1.2,1.1,48,,Séamus Coleman,4-3-3,4-2-3-1,Martin Atkinson,Match Report,,15,4,17.8,0.0,0,0,Everton,2021
2020-09-19,12:30,Premier League,Matchweek 2,Sat,Home,W,5,2,West Brom,3.9,0.3,71,,Séamus Coleman,4-3-3,5-4-1,Mike Dean,Match Report,,17,7,12.0,1.0,0,0,Everton,2021
2020-09-26,15:00,Premier League,Matchweek 3,Sat,Away,W,2,1,Crystal Palace,1.9,0.4,58,,Séamus Coleman,4-3-3,4-4-2,Kevin Friend,Match Report,,9,4,17.2,1.0,1,1,Everton,2021
2020-10-03,15:00,Premier League,Matchweek 4,Sat,Home,W,4,2,Brighton,1.6,1.3,43,,Séamus Coleman,4-3-3,3-4-3,Simon Hooper,Match Report,,11,6,16.3,0.0,0,0,Everton,2021
2020-10-17,12:30,Premier League,Matchweek 5,Sat,Home,D,2,2,Liverpool,1.2,2.6,42,,Séamus Coleman,4-3-3,4-3-3,Michael Oliver,Match Report,,11,5,17.4,0.0,0,0,Everton,2021
2020-10-25,14:00,Premier League,Matchweek 6,Sun,Away,L,0,2,Southampton,0.4,0.7,46,,Gylfi Sigurðsson,4-3-3,4-4-2,Kevin Friend,Match Report,,6,2,20.3,1.0,0,0,Everton,2021
2020-11-01,14:00,Premier League,Matchweek 7,Sun,Away,L,1,2,Newcastle Utd,1.5,2.9,61,,Gylfi Sigurðsson,4-3-2-1,5-3-2,Stuart Attwell,Match Report,,15,4,19.1,0.0,0,0,Everton,2021
2020-11-07,12:30,Premier League,Matchweek 8,Sat,Home,L,1,3,Manchester Utd,0.4,1.5,55,,Séamus Coleman,4-3-3,4-2-3-1,Paul Tierney,Match Report,,7,1,16.2,0.0,0,0,Everton,2021
2020-11-22,12:00,Premier League,Matchweek 9,Sun,Away,W,3,2,Fulham,2.0,1.9,46,,Lucas Digne,3-4-3,4-2-3-1,Andy Madley,Match Report,,9,7,15.1,0.0,0,0,Everton,2021
2020-11-28,17:30,Premier League,Matchweek 10,Sat,Home,L,0,1,Leeds United,1.2,2.9,41,,Mason Holgate,3-4-3,4-4-1-1,Chris Kavanagh,Match Report,,15,8,17.7,0.0,0,0,Everton,2021
2020-12-05,12:30,Premier League,Matchweek 11,Sat,Away,D,1,1,Burnley,2.2,0.8,58,,Michael Keane,3-4-3,4-4-2,Anthony Taylor,Match Report,,13,6,17.8,0.0,0,0,Everton,2021
2020-12-12,20:00,Premier League,Matchweek 12,Sat,Home,W,1,0,Chelsea,1.2,0.7,29,2000.0,Gylfi Sigurðsson,4-3-3,4-3-3,Jonathan Moss,Match Report,,8,3,17.1,1.0,1,1,Everton,2021
2020-12-16,18:00,Premier League,Matchweek 13,Wed,Away,W,2,0,Leicester City,1.4,0.8,39,,Gylfi Sigurðsson,4-3-3,4-2-3-1,Lee Mason,Match Report,,11,6,13.0,0.0,0,0,Everton,2021
2020-12-19,17:30,Premier League,Matchweek 14,Sat,Home,W,2,1,Arsenal,0.6,1.4,43,,Gylfi Sigurðsson,4-2-3-1,3-4-3,Andre Marriner,Match Report,,9,2,19.7,1.0,0,0,Everton,2021
